station_id,elevation_m,year,month,temp_c_mean_month,temp_c_min_month,temp_c_max_month,rh_pct_mean_month,dewpoint_c_mean_month,n_days_month
LlanPort,4760.0,2006,7,2.732371794871795,-0.9230769230769231,9.76923076923077,62.13141025641025,-4.721794871794872,13
LlanPort,4760.0,2006,8,2.387272089761571,-0.8387096774193549,8.774193548387096,73.42544997662459,-2.2622370266479663,31
LlanPort,4760.0,2006,9,3.046122325741891,-0.85,10.5,72.80663647342995,-1.809703243616287,30
LlanPort,4760.0,2006,10,3.550623161163779,-0.3,10.5,72.95609245032873,-1.705988158802804,30
LlanPort,4760.0,2006,11,2.983830989576331,-0.26785714285714285,9.160714285714286,81.43502736437131,-0.39666793265395756,28
LlanPort,4760.0,2006,12,3.2932052512704684,0.32,9.74,89.70847703745531,1.6119266955266953,25
LlanPort,4760.0,2007,1,3.8809579752953813,1.1071428571428572,9.75,89.12077391389258,2.1301160067730023,28
LlanPort,4760.0,2007,2,3.689293399836878,0.22,10.02,82.2319641131815,0.5275108852500157,25
LlanPort,4760.0,2007,3,2.362757539363101,0.41304347826086957,7.130434782608695,93.11837411452673,1.3184793397826926,23
LlanPort,4760.0,2007,4,2.6143361687733826,0.1875,7.708333333333333,89.01064504971255,0.8972493713697948,24
LlanPort,4760.0,2007,5,3.407157342280432,0.27419354838709675,9.370967741935484,74.13424441480043,-1.2779433799552646,31
LlanPort,4760.0,2007,6,2.872554347826087,-0.8,9.216666666666667,60.19952898550725,-4.709371980676329,30
LlanPort,4760.0,2007,7,2.3208333333333333,-1.261290322580645,8.764516129032257,70.53413978494623,-2.820878136212366,31
LlanPort,4760.0,2007,8,3.1472709209911174,-0.8516129032258065,10.003225806451614,62.46368630201028,-4.143275674016538,31
LlanPort,4760.0,2007,9,2.023816425120773,-0.9466666666666667,7.366666666666666,77.86097222222222,-1.7158172302668477,30
LlanPort,4760.0,2007,10,3.0836329652634,-0.28,9.19,77.08936788997086,-1.3807161530263943,30
LlanPort,4760.0,2007,11,3.485878936746786,0.16999999999999998,9.846666666666666,85.34337446850549,1.0108473031696346,30
LlanPort,4760.0,2007,12,3.14476172261586,-0.1870967741935484,8.787096774193548,78.27828907184447,-0.9394212646629858,31
LlanPort,4760.0,2008,1,2.7381967015694704,0.12399999999999999,8.056000000000001,89.95682883724463,1.1433395707041019,25
LlanPort,4760.0,2008,2,2.3705840264663336,-0.059090909090909104,7.2272727272727275,91.3715854738205,1.0082880444041296,22
LlanPort,4760.0,2008,3,1.6435008500365735,-0.5740740740740741,6.192592592592592,91.19566574906011,0.2878470655682667,27
LlanPort,4760.0,2008,4,2.7337090234644585,-0.1357142857142857,8.167857142857143,85.67267117716652,0.4000636933593519,28
LlanPort,4760.0,2008,5,3.3088978494623658,-0.31935483870967746,9.693548387096774,73.04688172043011,-1.4745878136303765,31
LlanPort,4760.0,2008,6,2.8217339544513456,-0.85,8.743333333333334,67.74193495514147,-3.1685121922766135,30
LlanPort,4760.0,2008,7,2.8034946236559137,-1.2741935483870968,10.13225806451613,62.72043010752689,-4.317495519715054,31
LlanPort,4760.0,2008,8,3.0997545582047685,-0.8548387096774194,10.838709677419354,68.95454067321178,-2.634104721832632,31
LlanPort,4760.0,2008,9,2.6740508344312692,-0.6166666666666667,9.783333333333333,75.77222353974528,-1.8022012516469037,30
LlanPort,4760.0,2008,10,2.6597202134673528,-0.09259259259259259,9.0,88.00242359577027,0.7161687330241868,27
LlanPort,4760.0,2008,11,3.6394137456558004,0.2037037037037037,10.277777777777779,84.88479207888946,1.083835535197727,27
LlanPort,4760.0,2008,12,3.649342579223034,-0.1206896551724138,10.879310344827585,75.35588934087296,-0.9249410746893585,29
LlanPort,4760.0,2009,1,3.103965850145157,-0.07142857142857142,9.904761904761905,87.61903739523224,1.0490685364361403,21
LlanPort,4760.0,2009,2,2.780180408790657,0.03571428571428571,8.571428571428571,92.17351499690785,1.5602659805687755,14
LlanPort,4760.0,2009,3,2.3594624390991665,0.06923076923076922,7.303846153846154,92.4041092022013,1.1687514949295557,26
LlanPort,4760.0,2009,4,3.058882139759665,0.4782608695652174,8.130434782608695,89.02497514659365,1.306894409759032,23
LlanPort,4760.0,2009,5,4.532392473118279,0.6580645161290322,14.135483870967741,73.87768817204302,-0.07347670248655913,31
LlanPort,4760.0,2009,6,4.504722222222222,0.32,15.056666666666667,65.00791666666666,-2.2366203703777776,30
LlanPort,4760.0,2009,7,4.077822580645161,0.04838709677419355,14.412903225806453,66.37110215053764,-2.170250896063172,31
LlanPort,4760.0,2009,8,4.737903225806452,0.6290322580645161,15.129032258064516,67.03736559139784,-1.4901881720430108,31
LlanPort,4760.0,2009,9,5.3805555555555555,1.3833333333333333,14.2,65.56791666666666,-1.3995833333333332,30
LlanPort,4760.0,2009,10,4.742607526881721,1.064516129032258,12.838709677419354,80.25591397849463,1.3630376344086022,31
LlanPort,4760.0,2009,11,5.166666666666667,1.5333333333333334,12.183333333333334,75.67041666666667,0.3034722222222222,30
LlanPort,4760.0,2009,12,4.72258064516129,1.6451612903225807,11.432258064516128,88.08010752688173,2.836438172043011,31
LlanPort,4760.0,2010,1,5.796370967741935,2.3451612903225807,12.709677419354838,83.59408602150538,3.027661290322581,31
LlanPort,4760.0,2010,2,5.895386904761905,2.5321428571428575,12.046428571428573,82.13139880952382,2.8492113095238096,28
LlanPort,4760.0,2010,3,5.431720430107527,2.541935483870968,11.970967741935485,85.87043010752687,3.134526209677419,31
LlanPort,4760.0,2010,4,5.860138888888889,2.2199999999999998,13.003333333333334,79.05180555555556,2.2436111111111114,30
LlanPort,4760.0,2010,5,5.701612903225806,1.867741935483871,14.86774193548387,70.1470430107527,0.13229502688172037,31
LlanPort,4760.0,2010,6,5.1248611111111115,1.13,15.056666666666667,63.182916666666664,-2.0102430555555553,30
LlanPort,4760.0,2010,7,5.161827956989248,0.4806451612903226,17.06451612903226,57.92768817204301,-3.5541465053763437,31
LlanPort,4760.0,2010,8,5.22513440860215,0.24193548387096775,16.096774193548388,51.22701612903226,-5.656720430107527,31
LlanPort,4760.0,2010,9,4.852083333333334,0.65,13.416666666666666,68.9526388888889,-1.11875,30
LlanPort,4760.0,2010,10,4.551747311827957,0.6774193548387096,12.725806451612904,73.49798387096774,-0.19126344086021507,31
LlanPort,4760.0,2010,11,4.24375,0.7666666666666667,11.666666666666666,81.40277777777779,1.0791666666666666,30
LlanPort,4760.0,2010,12,3.5658602150537635,0.7741935483870968,9.838709677419354,88.57876344086021,1.742741935483871,31
LlanPort,4760.0,2011,1,4.282258064516129,0.6451612903225806,11.274193548387096,83.91747311827957,1.6077956989247313,31
LlanPort,4760.0,2011,2,3.777083333333333,0.6571428571428571,9.707142857142857,81.74985119047619,0.5860193452366073,28
LlanPort,4760.0,2011,3,3.4775537634408606,0.6419354838709677,9.006451612903225,85.15174731182796,1.0462275985698926,31
LlanPort,4760.0,2011,4,4.024305555555555,1.0433333333333334,10.33,85.67305555555555,1.7155717592625,30
LlanPort,4760.0,2011,5,4.6779569892473125,1.0516129032258066,13.325806451612904,67.61747311827958,-1.5697715054005377,31
LlanPort,4760.0,2011,6,4.798472222222222,0.7233333333333333,14.623333333333333,64.93736111111112,-1.8519189814819446,30
LlanPort,4760.0,2011,7,3.678763440860215,-0.1064516129032258,13.270967741935483,63.24327956989247,-3.833483422927419,31
LlanPort,4760.0,2011,8,4.540994623655914,0.22580645161290322,15.096774193548388,61.82365591397849,-2.9576612903225805,31
LlanPort,4760.0,2011,9,3.84375,0.3333333333333333,12.1,77.14222222222222,-0.08666666666666664,30
LlanPort,4760.0,2011,10,4.356854838709677,0.43548387096774194,11.806451612903226,65.63440860215054,-3.0251344086021508,31
LlanPort,4760.0,2011,11,4.7125,1.0166666666666666,12.183333333333334,82.0,1.5661111111111112,30
LlanPort,4760.0,2011,12,4.457661290322581,1.0806451612903225,12.0,84.6994623655914,1.8978494623655915,31
LlanPort,4760.0,2012,1,4.748118279569892,1.1580645161290322,12.180645161290323,85.69354838709677,2.407587365591398,31
LlanPort,4760.0,2012,2,3.836206896551724,0.46896551724137936,10.551724137931034,85.35402298850576,1.4227227011494252,29
LlanPort,4760.0,2012,3,4.223655913978495,1.096774193548387,11.154838709677419,85.32083333333333,1.8523521505376344,31
LlanPort,4760.0,2012,4,4.085555555555556,1.0366666666666666,11.293333333333333,86.88569444444444,1.9965833333333334,30
LlanPort,4760.0,2012,5,4.690188172043011,0.8838709677419354,14.483870967741936,71.90846774193548,-0.5515725806451613,31
LlanPort,4760.0,2012,6,3.8597222222222225,-0.1633333333333333,14.213333333333333,66.88833333333334,-2.280104166666667,30
LlanPort,4760.0,2012,7,4.630645161290323,0.21935483870967742,17.009677419354837,53.86760752688172,-5.30554435483871,31
LlanPort,4760.0,2012,8,4.48252688172043,-0.1774193548387097,14.983870967741936,53.73615591397849,-5.932258064516129,31
LlanPort,4760.0,2012,9,4.2375,0.36666666666666664,12.866666666666667,68.475,-1.6213888888888888,30
LlanPort,4760.0,2012,10,4.609543010752689,0.9032258064516129,11.983870967741936,79.34784946236559,1.0833333333333335,31
LlanPort,4760.0,2012,11,4.68125,1.3333333333333333,11.7,85.86208333333335,2.3518055555555555,30
LlanPort,4760.0,2012,12,4.495967741935484,0.8709677419354839,11.887096774193548,82.31572580645161,1.3611559139784946,31
LlanPort,4760.0,2013,1,5.585349462365592,1.903225806451613,13.161290322580646,82.15188172043011,2.589247311827957,31
LlanPort,4760.0,2013,2,4.742559523809524,1.6607142857142858,11.964285714285714,87.61964285714285,2.751636904761905,28
LlanPort,4760.0,2013,3,4.716397849462366,1.8225806451612903,11.03225806451613,88.91424731182796,2.978225806451613,31
LlanPort,4760.0,2013,4,5.334027777777778,1.7,14.4,76.67375,1.1186111111111112,30
LlanPort,4760.0,2013,5,4.714381720430108,1.2903225806451613,13.370967741935484,77.97836021505377,0.9395161290322581,31
LlanPort,4760.0,2013,6,4.310416666666667,0.6833333333333333,13.716666666666667,71.95375,-0.7986111111111112,30
LlanPort,4760.0,2013,7,3.651209677419355,-0.11290322580645161,13.35483870967742,65.48413978494624,-2.9259408602150536,31
LlanPort,4760.0,2013,8,4.239247311827957,0.0967741935483871,13.306451612903226,67.81639784946236,-1.7883064516129032,31
LlanPort,4760.0,2013,9,5.104166666666667,0.7666666666666667,15.05,66.81902777777778,-1.2531944444444447,30
LlanPort,4760.0,2013,10,4.598790322580645,1.1451612903225807,12.274193548387096,82.31666666666666,1.6317204301075268,31
LlanPort,4760.0,2013,11,4.646527777777778,0.7333333333333333,12.716666666666667,78.6725,0.9498611111111112,30
LlanPort,4760.0,2013,12,5.114247311827957,1.3709677419354838,12.596774193548388,81.21626344086022,1.807258064516129,31
LlanPort,4760.0,2014,1,4.788978494623656,1.3064516129032258,11.838709677419354,83.5010752688172,1.965725806451613,31
LlanPort,4760.0,2014,2,4.521577380952381,1.3392857142857142,11.375,87.99627976190477,2.6188988095238095,28
LlanPort,4760.0,2014,3,4.073924731182796,1.096774193548387,10.387096774193548,89.25819892473118,2.388709677419355,31
LlanPort,4760.0,2014,4,4.538194444444445,1.45,11.933333333333334,84.87611111111111,2.1170833333333334,30
LlanPort,4760.0,2014,5,4.673245614035088,1.5,13.447368421052632,84.23135964912281,2.0868421052631576,19
LlanPort,4760.0,2014,6,4.739583333333333,0.5,15.75,74.525,0.2416666666666666,2
LlanPort,4760.0,2014,7,4.17002688172043,0.27419354838709675,14.080645161290322,65.73319892473118,-2.405241935483871,31
LlanPort,4760.0,2014,8,4.067876344086022,-0.11290322580645161,13.85483870967742,62.18870967741936,-3.538037634408602,31
LlanPort,4760.0,2014,9,4.177083333333333,0.5666666666666667,12.8,75.65930555555556,-0.1956944444444444,30
LlanPort,4760.0,2014,10,4.022849462365591,0.7580645161290323,11.17741935483871,80.97997311827957,0.8849462365591398,31
LlanPort,4760.0,2014,11,4.9743055555555555,0.9333333333333333,12.7,77.43374999999999,0.8588888888888888,30
LlanPort,4760.0,2014,12,4.728494623655914,1.4193548387096775,11.64516129032258,84.88010752688172,2.214247311827957,31
LlanPort,4760.0,2015,1,4.285618279569892,1.1290322580645162,11.290322580645162,86.33413978494623,2.101075268817204,31
LlanPort,4760.0,2015,2,4.851190476190476,1.3928571428571428,11.678571428571429,84.22708333333333,2.232738095238095,28
LlanPort,4760.0,2015,3,4.432123655913979,1.5161290322580645,11.387096774193548,88.80362903225806,2.6807795698924735,31
LlanPort,4760.0,2015,4,4.288194444444445,1.35,11.7,85.48944444444444,1.9890277777777778,30
LlanPort,4760.0,2015,5,4.612231182795699,1.1774193548387097,13.82258064516129,81.95672043010752,1.5768817204301075,31
LlanPort,4760.0,2015,6,4.688888888888888,0.8,14.55,66.93444444444444,-1.5681944444444444,30
LlanPort,4760.0,2015,7,4.805860136452242,0.4722222222222222,16.27777777777778,61.290923489278754,-2.8714790448343077,18
LlanUp1,3955.0,2006,7,7.958333333333334,3.4285714285714284,15.892857142857142,53.62589285714286,-1.994642857142857,14
LlanUp1,3955.0,2006,8,8.36491935483871,3.661290322580645,15.758064516129032,59.54771505376343,0.32432795698924727,31
LlanUp1,3955.0,2006,9,8.260416666666666,3.3,16.583333333333332,64.36694444444444,1.2525000000000002,30
LlanUp1,3955.0,2006,10,7.89247311827957,3.596774193548387,15.209677419354838,67.7258064516129,1.5142473118279571,31
LlanUp1,3955.0,2006,11,7.689583333333333,4.016666666666667,14.25,75.36097222222223,3.1105555555555555,30
LlanUp1,3955.0,2006,12,7.6875,4.741935483870968,13.67741935483871,85.20430107526882,5.208064516129033,31
LlanUp1,3955.0,2007,1,8.918682795698926,5.403225806451613,15.516129032258064,81.03346774193548,5.610887096774194,31
LlanUp1,3955.0,2007,2,8.289434523809524,4.714285714285714,14.535714285714286,77.98556547619047,4.340625,28
LlanUp1,3955.0,2007,3,7.469086021505376,4.709677419354839,13.161290322580646,85.49099462365591,5.081451612903226,31
LlanUp1,3955.0,2007,4,7.933333333333334,4.833333333333333,13.583333333333334,80.54194444444444,4.555000000000001,30
LlanUp1,3955.0,2007,5,8.191532258064516,4.032258064516129,14.661290322580646,70.72849462365592,2.704435483870968,31
LlanUp1,3955.0,2007,6,8.93888888888889,4.4,16.016666666666666,50.48722222222223,-1.6144444444444446,30
LlanUp1,3955.0,2007,7,7.704032258064516,3.1129032258064515,15.219354838709679,60.980779569892476,0.04193548387096775,31
LlanUp1,3955.0,2007,8,8.381317204301075,3.267741935483871,16.416129032258063,54.25215053763441,-1.2512096774193548,31
LlanUp1,3955.0,2007,9,8.29875,4.446666666666667,14.71,60.33083333333333,0.5465277777777777,30
LlanUp1,3955.0,2007,10,7.726881720430107,3.7096774193548385,14.519354838709678,71.57513440860215,2.064516129032258,31
LlanUp1,3955.0,2007,11,8.050972222222223,4.133333333333334,15.223333333333333,78.74972222222223,4.299444444444445,30
LlanUp1,3955.0,2007,12,7.616397849462365,3.7129032258064516,13.98709677419355,72.24489247311828,2.4114247311827954,31
LlanUp1,3955.0,2008,1,7.354704301075269,4.248387096774193,12.96774193548387,84.1752688172043,4.685887096774193,31
LlanUp1,3955.0,2008,2,7.0281609195402295,4.175862068965517,12.424137931034483,84.87916666666666,4.49367816091954,29
LlanUp1,3955.0,2008,3,6.436155913978495,3.5870967741935487,11.161290322580646,85.56317204301075,4.056048387096774,31
LlanUp1,3955.0,2008,4,7.13125,3.8,12.76,82.22708333333334,4.07375,30
LlanUp1,3955.0,2008,5,7.5680107526881715,3.3,14.290322580645162,71.94005376344086,2.371908602150538,31
LlanUp1,3955.0,2008,6,7.65,3.21,14.84,61.39819444444444,0.0047222222222222795,30
LlanUp1,3955.0,2008,7,7.417876344086021,2.487096774193548,15.380645161290323,57.684543010752684,-1.0603494623655916,31
LlanUp1,3955.0,2008,8,8.272177419354838,3.370967741935484,16.338709677419356,61.15524193548387,0.4184139784946236,31
LlanUp1,3955.0,2008,9,8.204166666666667,3.7,15.616666666666667,63.785138888888895,1.0933333333333335,30
LlanUp1,3955.0,2008,10,7.345430107526882,3.9838709677419355,14.080645161290322,81.7130376344086,4.176478494623656,31
LlanUp1,3955.0,2008,11,8.170833333333333,4.516666666666667,14.966666666666667,79.75222222222222,4.545694444444445,30
LlanUp1,3955.0,2008,12,7.670698924731182,3.693548387096774,14.774193548387096,75.27002688172043,3.1018817204301077,31
LlanUp1,3955.0,2009,1,7.270833333333334,4.064516129032258,13.338709677419354,85.14986559139786,4.78508064516129,31
LlanUp1,3955.0,2009,2,7.279017857142857,4.535714285714286,12.767857142857142,87.64583333333334,5.256547619047619,28
LlanUp1,3955.0,2009,3,7.196505376344086,4.145161290322581,12.425806451612903,86.8741935483871,5.025806451612904,31
LlanUp1,3955.0,2009,4,7.758333333333334,4.8533333333333335,12.6,82.78833333333334,4.835416666666666,30
LlanUp1,3955.0,2009,5,7.883870967741935,3.9387096774193546,14.803225806451612,75.07459677419355,3.402688172043011,31
LlanUp1,3955.0,2009,6,8.159583333333334,3.853333333333333,15.093333333333334,62.64347222222222,0.7572222222222222,30
LlanUp1,3955.0,2009,7,7.743951612903226,3.3548387096774195,15.016129032258064,61.59462365591398,0.29556451612903223,31
LlanUp1,3955.0,2009,8,8.32258064516129,3.4516129032258065,16.70967741935484,62.02849462365592,0.8315860215053763,31
LlanUp1,3955.0,2009,9,9.434722222222224,4.533333333333333,17.316666666666666,57.93194444444444,0.6530555555555556,30
LlanUp1,3955.0,2009,10,8.07741935483871,4.019354838709678,15.516129032258064,76.93790322580645,3.8559139784946237,31
LlanUp1,3955.0,2009,11,7.870277777777777,4.306666666666667,14.133333333333333,77.13402777777779,3.464583333333333,30
LlanUp1,3955.0,2009,12,7.56989247311828,4.670967741935484,13.490322580645161,87.81935483870969,5.564112903225807,31
LlanUp1,3955.0,2010,1,8.799193548387096,5.096774193548387,15.403225806451612,82.38844086021506,5.664112903225806,31
LlanUp1,3955.0,2010,2,8.94330357142857,5.642857142857143,15.096428571428572,81.23035714285713,5.646428571428571,28
LlanUp1,3955.0,2010,3,8.605510752688172,5.503225806451613,14.503225806451614,84.16666666666666,5.906317204301075,31
LlanUp1,3955.0,2010,4,8.971805555555557,5.013333333333334,15.3,79.56208333333333,5.314583333333333,30
LlanUp1,3955.0,2010,5,8.424193548387096,4.387096774193548,15.19032258064516,73.322311827957,3.491801075268817,31
LlanUp1,3955.0,2010,6,8.396944444444445,4.023333333333333,15.453333333333335,61.54819444444445,0.8262499999999999,30
LlanUp1,3955.0,2010,7,8.141397849462365,3.238709677419355,16.75483870967742,58.42271505376344,-0.6163978494623656,31
LlanUp1,3955.0,2010,8,8.55497311827957,2.832258064516129,17.23225806451613,49.07741935483871,-2.949462365591398,31
LlanUp1,3955.0,2010,9,8.35625,3.86,15.94,64.34958333333333,1.1255555555555554,30
LlanUp1,3955.0,2010,10,7.579704301075269,3.238709677419355,15.041935483870969,70.28172043010753,2.006989247311828,31
LlanUp1,3955.0,2010,11,6.664722222222222,3.1233333333333335,13.033333333333333,83.02208333333333,3.7269444444444444,30
LlanUp1,3955.0,2010,12,6.273118279569893,3.703225806451613,11.303225806451612,89.75201612903226,4.61733870967742,31
LlanUp1,3955.0,2011,1,7.04489247311828,3.8225806451612905,12.641935483870967,85.42903225806452,4.59758064516129,31
LlanUp1,3955.0,2011,2,6.520833333333334,3.382142857142857,11.582142857142857,84.28258928571428,3.8422619047619047,28
LlanUp1,3955.0,2011,3,6.430107526881721,3.306451612903226,12.129032258064516,86.62661290322582,4.218145161290322,31
LlanUp1,3955.0,2011,4,7.311111111111112,3.95,13.583333333333334,84.30361111111112,4.65888888888889,30
LlanUp1,3955.0,2011,5,8.240591397849462,4.016129032258065,14.838709677419354,64.32620967741936,1.1038978494623655,31
LlanUp1,3955.0,2011,6,8.000694444444445,3.1,15.583333333333334,61.38638888888889,0.4369444444444444,30
LlanUp1,3955.0,2011,7,7.553091397849463,3.0483870967741935,14.870967741935484,58.29731182795699,-1.2321236559139785,31
LlanUp1,3955.0,2011,8,8.64516129032258,3.5,16.85483870967742,54.49637096774194,-0.8885752688172042,31
LlanUp1,3955.0,2011,9,7.739583333333333,3.8,15.0,69.12583333333333,1.9545833333333333,30
LlanUp1,3955.0,2011,10,7.233870967741935,2.661290322580645,14.435483870967742,63.78333333333333,-0.2434139784946236,31
LlanUp1,3955.0,2011,11,7.5993055555555555,3.5166666666666666,14.933333333333334,81.6113888888889,4.230555555555556,30
LlanUp1,3955.0,2011,12,7.114247311827957,3.7096774193548385,13.774193548387096,85.78225806451613,4.702150537634408,31
LlanUp1,3955.0,2012,1,7.542204301075269,4.206451612903226,14.303225806451612,86.81424731182796,5.341397849462366,31
LlanUp1,3955.0,2012,2,6.751724137931034,3.548275862068966,12.12758620689655,87.74612068965517,4.729597701149425,29
LlanUp1,3955.0,2012,3,7.685349462365592,4.412903225806452,13.629032258064516,81.93991935483871,4.601612903225806,31
LlanUp1,3955.0,2012,4,7.128611111111111,3.9066666666666667,12.443333333333333,86.2976388888889,4.874444444444444,30
LlanUp1,3955.0,2012,5,8.084811827956988,4.170967741935484,14.83548387096774,70.2893817204301,2.258870967741936,31
LlanUp1,3955.0,2012,6,7.586250000000001,3.45,14.379999999999999,61.403749999999995,0.13569444444444445,30
LlanUp1,3955.0,2012,7,8.627956989247311,3.8774193548387097,16.24838709677419,48.27688172043011,-2.795161290322581,31
LlanUp1,3955.0,2012,8,8.644489247311828,3.5483870967741935,17.032258064516128,46.956854838709674,-3.836155913978495,31
LlanUp1,3955.0,2012,9,8.547222222222222,4.2,16.433333333333334,60.10736111111111,0.4883333333333333,30
LlanUp1,3955.0,2012,10,7.918682795698924,3.7580645161290325,15.193548387096774,75.77741935483871,3.449462365591398,31
LlanUp1,3955.0,2012,11,7.5993055555555555,4.383333333333334,14.1,85.43763888888888,5.100555555555555,30
LlanUp1,3955.0,2012,12,7.015625,4.25,12.875,86.36354166666666,4.758333333333334,4
LlanUp1,3955.0,2014,6,8.333333333333332,4.0,15.5,66.23541666666667,2.004166666666667,2
